,iso3,age,female,urban,edu,year,Vitamin B9,Vitamin B3,Vitamin B2,Total Milk,Zinc,Vitamin E,Vitamin D,Vitamin C,Vitamin B12,Vitamin B6,Vitamin A,Selenium,Potassium,Magnesium,Iron,Iodine,Dietary Sodium,Calcium,Added sugars,Dietary fiber,Dietary cholesterol,Plant omega-3 fat,Seafood omega-3 fat,Total omega-6 fat,Monounsaturated fatty acids,Saturated fat,Total protein,Total carbohydrates,Tea,Coffee,Fruit juices,Sugar-sweetened beverages,Yoghurt (including fermented milk),Cheese,Eggs,Total seafoods,Unprocessed red meats,Total processed meats,Whole grains,Refined grains,nuts and seeds,beans and legumes,potatoes,non-starchy vegetables,fruits
8999,BGR,999.0,0,999,999,2018,2.06973702410659,38.1796470684673,1.01211952298597,129.509502449369,8.17409023131738,12.7281441065662,6.4215624362358,92.8738616003026,2.81254328263784,2.06973702410659,789.138214700571,1.81411183996903,2218.64740371918,201.649173373668,8.62306528007332,25.7045332587973,2852.66847062563,450.513290908016,1.79413687235119,21.1819492828838,269.814052326401,976.54328437353,136.637769620642,3.05951390882014,10.340043839433,12.79939900037,63.8389418718473,48.4370580775416,0.717797122760143,1.73376996193755,41.0684519279089,53.1508915232714,475.168754247574,44.5565353511319,14.4846096236806,22.6441400390415,76.9148592353003,38.9334378794503,25.3699370055929,61.8595281341108,12.071380645827,18.9903682889253,93.4639771574885,382.443663942502,86.2589612126007
9011,BGR,999.0,1,999,999,2018,2.05220587645405,37.1071647013952,0.957835116935405,133.148249519132,7.83637074752382,12.6654779099083,4.38875774816466,94.9045059161087,2.57768013737201,2.05220587645405,812.484172677343,1.75950351749953,2194.21390531826,188.653457478525,7.90491943403588,22.4894235455545,2477.4485003985,438.978139798831,1.56289951723916,18.5665680264106,234.960980503449,846.855189348176,110.021447979176,3.08799431106679,9.670042792493533,13.0872883108261,59.8232719104687,55.5113287683133,0.732676824004978,1.72089302092795,42.4058650009972,44.4216751754711,530.137479752814,45.8742431605354,13.7685289312881,22.621774451755,64.2164809849464,28.2202777540895,26.167833823607,60.3360716996255,10.9489024187907,17.1614530178194,84.8436516302536,415.44422299315,104.87428734929
9563,BHR,999.0,0,999,999,2018,1.72939785960533,24.4992070830388,1.74158736394309,122.365579671294,9.749944359153448,14.4961003963746,0.151715129610716,135.9222269334,4.22911588826144,1.72939785960533,1157.09042786427,172.001944177588,3059.5190514589,358.265609814239,12.900124579865,155.648825260648,5154.95420583116,621.487382505866,10.1658583932217,9.72497226604025,220.598194474063,1100.95571818254,53.5118605708966,2.72001290539082,14.7458059240526,10.5193471664419,85.9748236045904,52.9909652400392,1.02212815825446,0.746423304648096,24.3930448861351,226.136005120253,64.3629806647346,18.2505577618527,31.676388023577,36.1336759336522,40.3525964591189,27.7099953153098,15.9929198085145,458.638623736764,22.0402417029423,39.1172049171868,64.3939528163193,182.059179831474,115.319315249049
9575,BHR,999.0,1,999,999,2018,1.68675217067424,21.7711498311258,1.58707717309719,136.656988675964,8.69525505142761,13.9767192701739,0.149229294933068,144.292238770653,3.73478740872361,1.68675217067424,1134.42077526803,158.264988793626,3016.78661999235,332.000637294192,11.3253706415086,140.283628439931,4793.0209705499,665.137932574077,11.3031959988976,8.68776406847632,191.847521674147,1119.47810244932,50.5657606155755,2.73225835222179,13.3971003908685,11.0168725948746,75.8557830047453,55.3634408783992,0.980037952686151,0.659656742547723,26.5119668192081,227.887925508864,68.1940831614452,18.5631509147693,30.3131310528191,34.3003697534564,38.6886476680134,22.0960873635509,15.3617687893637,442.368167052218,20.0282248987475,37.1456730519838,61.2450889327264,189.802911706529,126.843447764672
10127,BHS,999.0,0,999,999,2018,1.15945717175535,14.8180284857946,1.27836040951711,147.195861750211,5.05457922011104,11.5684871531129,3.26465420128841,56.3018024933826,3.65059370104641,1.15945717175535,1046.59313979202,113.257473397996,1650.27962023579,156.661315744495,11.597937853124,156.933749684212,2447.42593271237,500.405420859282,4.74963658452973,21.2986779136946,279.119089413527,871.214796218397,239.645981088252,2.62536127134478,7.40184519978998,10.7921087760177,70.3264134790373,53.7583177166399,0.500260512461322,0.201536756308397,22.239084911253,211.427974073532,21.576824195396,11.4292342531955,52.4778264000223,20.8408622200045,49.9533777808134,21.0870765490141,34.6114008222709,207.880744391172,9.899375408630688,17.8572354957438,11.6780278779926,102.772979005537,80.6147950004634
10139,BHS,999.0,1,999,999,2018,1.13288565878285,14.2643208863733,1.25448752618538,152.998045881497,4.75738972907581,11.4346898920875,3.16692173370944,62.2688309626809,3.48037372651079,1.13288565878285,1098.53930277553,111.197891307537,1682.37262232523,154.418912990146,11.4054040069502,153.857554818924,2380.66143295392,526.148898339509,5.00648280301034,21.7638004221128,267.402312388553,829.115690867268,235.409968097107,2.64070390351188,7.41655130029477,11.2680279891546,68.5003186540777,56.0223465551154,0.520823992899495,0.206492457054715,23.5841054666556,207.020364368152,24.6244011017686,12.2735307275716,53.2509979768488,21.4716555577345,48.5973771782645,19.3690157404073,38.2581056587198,212.977264027424,9.91329792846193,17.6610756490662,11.7218394065848,107.53514337522,86.7085650024895
10691,BIH,999.0,0,999,999,2018,1.72890226963006,22.5505267794797,1.43832333036327,265.678909752473,7.25827060179014,8.41848007054132,4.32898024421832,83.9674369021582,3.91477447492063,1.72890226963006,1024.63820482752,25.2097677574671,3287.22621743066,259.950833349618,7.58749443124599,93.5587061689762,2963.3961649661,705.55881310974,3.9596425172686,18.5269065984971,334.343342906195,610.548400696624,151.025127345197,2.50388051505765,19.6047275587961,9.69505769933268,84.8518420897125,48.0991517411948,0.692481084539603,1.61275134849618,23.0817738906576,78.8658859922626,70.4772538073953,31.6406949614355,23.8217858291758,10.2473284468993,160.165390007622,31.6896091963582,44.8295722658939,150.686106637802,8.91939832468187,14.6552893639962,182.880025272791,430.828749678559,492.962336831711
10703,BIH,999.0,1,999,999,2018,1.639077135845,20.8970183823829,1.37128132776923,282.87014863827,6.65740885202113,8.16715328857383,3.84149654038307,89.8423034174754,3.53509417489889,1.639077135845,1046.30310344295,24.5250107245225,3266.58146837723,247.21871523943,7.10302438704601,80.5350648214679,2665.97568569721,736.374816505444,3.49637669352601,18.4778761846968,313.313854769521,529.93414649222,130.291206613252,2.52315068400397,18.5824202290931,10.0253068042437,78.9591452768275,53.9453482812574,0.713196894827507,1.60981256854241,24.2987069878671,69.1297907754038,80.8884237872938,32.839239452924,22.9172166953984,10.5124837473844,150.502108762792,23.8228105934137,46.0980761250509,146.207581249269,8.59671459107768,13.3252964486338,163.385710502516,456.29609036246,507.160578957907
11255,BLR,999.0,0,999,999,2018,2.0424509830832,28.0526805242859,1.66989721416169,146.247548199521,12.0133549391009,8.99777131876285,4.44997865234392,112.681278168096,4.30143008332459,2.0424509830832,913.662951245432,23.742963656381,4124.75156449164,307.747788734977,16.9209883376826,122.309185386052,3213.83244973755,764.089051132121,5.38848672028885,31.7271136810348,377.658907096824,844.262888802977,818.133500682074,2.60095230816985,14.7780690175243,13.6729520750903,74.4874177607646,44.0205659600844,0.83989920033422,1.2375339747363,31.2366336766074,52.0705004914303,65.3203362363204,19.9937663115756,36.772943804258,20.8888899367283,76.3717695232847,43.6340297104403,34.2644939566235,194.10217034117,11.227617249147,78.5036488059191,178.470532849235,79.910923511683,219.083528197052
11267,BLR,999.0,1,999,999,2018,1.92771512291397,25.8300522243333,1.58733529706361,154.144660656756,10.9809029342706,8.6239697899782,3.93276933170121,119.323567369535,3.86871414098407,1.92771512291397,934.540882417398,23.2172485737845,4084.91989893436,290.721868102869,15.792442758699,109.02559636972,2872.10239560861,791.695647491316,4.85786701937843,31.6748815821684,352.187328639929,724.565862726989,705.545679426583,2.6181749150456,13.8035974499262,14.1388582652021,69.3845431959056,49.9500876572133,0.864120182313139,1.24765550014113,31.7648046051693,43.7588875626571,75.5489669831196,20.9633561212932,35.3042394482497,21.9064561182372,70.5898391868483,35.4012923415927,36.6856007280843,190.155362862243,10.468808294161,73.024722566907,159.899173462354,92.877986927175,270.629513321184
11819,BLZ,999.0,0,999,999,2018,1.24628813033476,16.2130001504301,1.25830278607273,130.870856831401,8.56636982244055,13.4668555959029,3.01796271755864,86.5203376111907,3.24684426055375,1.24628813033476,802.405256777729,116.685457752158,2013.82413100824,215.854829870656,13.4348708497786,131.838239619244,2011.1502847407,657.159467835827,19.0177213129018,15.7228168393929,324.879057693704,806.910115416799,127.166134253203,2.59153677881615,10.8146275454509,7.5198801084297,66.6568395438175,56.7393489926877,0.646308936020362,1.4145814958592,23.3320896279801,415.316070333391,17.2719028702084,8.08434967825416,29.8208020840168,26.040592184749,104.29047218232,57.7762847945841,26.3702690797592,243.377034881122,2.17327044566861,27.4425658926032,41.1683419023564,143.977685752599,81.6874205907172
11831,BLZ,999.0,1,999,999,2018,1.21727295791199,15.7179629663637,1.23674058543268,136.191563445556,8.08670253442359,13.2567257760857,2.95843527330348,95.0260057969016,3.12694019093957,1.21727295791199,839.210219670695,115.17331255973,2045.87317276308,212.058149653406,13.2134214656144,128.103584563945,1926.36828441359,693.038126813771,19.7289408708088,16.0306506831321,311.751808375548,767.049241008787,119.347851135511,2.60488159889068,10.8240345878511,7.94474351610067,65.2027461746851,59.034361912263,0.669376446174256,1.43189638677589,25.0349254051802,402.797251258676,19.8193013481169,8.73422907865942,30.3389138513553,26.4276941818154,100.848299227346,54.9357359029654,28.5252818076004,247.23082505553,2.20114774925513,27.1525783281235,41.4703166279836,152.40179832019,88.9627962061883
12383,BOL,999.0,0,999,999,2018,1.31305560069154,11.7553420497164,1.42211351399116,79.2145316617846,7.91503538198967,4.95157852947195,2.26245181937688,66.4687799238941,3.50334760710559,1.31305560069154,617.745157969826,100.617331557551,1867.86608480511,209.328398107795,18.3089167453742,139.333183023192,2273.94261053421,517.533420039419,7.12904436013934,8.6249498535646,286.297878822243,876.074849420296,17.2937764329486,2.58996940392403,10.9788899864416,11.0828487891269,57.6485619919051,47.6759639725849,0.618557209184224,0.437659888512817,23.0665716883501,347.659450513084,15.3972149915727,11.4558669377533,21.2857563811753,13.5794618291378,101.506108009937,17.0498324593548,28.2886373512021,225.29658683862,11.5899392945775,10.840845383805,51.4963145992573,113.936799281631,85.2500089897775
12395,BOL,999.0,1,999,999,2018,1.28572477130562,11.5771889127712,1.42994561779124,79.5164558906531,7.44027301771193,4.92671998724731,2.19204982720183,75.042395276643,3.38272236549621,1.28572477130562,723.277872814751,98.7182733720672,1913.35945714544,206.301987168477,18.0286122918644,136.031324809136,2201.52627874577,533.250594141071,8.1440443607428,8.99319606534104,274.324884191736,837.115898190565,16.292366613171,2.60362591940253,11.3614393181408,11.9249482617139,54.8173043984924,50.0658814781509,0.638170035379503,0.443359012925922,24.8519064863122,347.830179887939,17.8205517653507,10.1514796408309,21.2339060400147,14.2651956281957,91.0399404534594,15.7566801677418,30.5792745509291,227.974066811181,11.6003141184015,11.6622431216088,51.7844282613183,110.384760949506,87.8200457389433
12947,BRA,999.0,0,999,999,2018,0.9152940754793412,18.6440869768471,1.39787984016599,179.532383454975,12.3744999486567,5.58474972666837,2.72855475327087,127.171119486316,5.39516211512846,0.9152940754793412,583.355369910136,73.8912878918096,2226.68911333532,237.671779007527,13.2878418091418,159.30179792173,3207.95800766827,528.41857375895,11.7440379058094,28.90693698284,277.92628494419,1975.68277790818,110.825917842713,2.72999138208239,10.4398895771738,9.90915212946889,95.9733374590932,52.0801477904406,0.499165357301414,0.718719435331545,60.4988643223887,167.658347091772,9.17463397460662,8.16832142313005,16.7641819407023,29.2310081112313,76.5923557370723,44.3053286177091,5.7578439379896,210.701777674641,0.233957846615466,86.1094205751994,22.6283922634595,89.822978645674,80.1390890169685
12959,BRA,999.0,1,999,999,2018,0.924583688068477,18.0440063753869,1.35916356430541,185.004798925884,11.332552012496,5.7282752671655,2.57436480577215,140.044308541681,5.36694362244767,0.924583688068477,607.216703886342,74.889373956502,2202.64917767426,231.337558021893,12.947720279488,153.803601786995,3056.66585776846,571.647576348774,13.2124169524264,28.6451016847108,267.27770517914,1916.73974617569,103.593923403911,2.73746129471789,10.4529000346638,10.268210912392,91.0461559031319,53.653743637446,0.504290683051806,0.717484600652169,65.468826873113,150.46476468048,11.0165718986978,8.92545424969878,14.2820533556323,28.5055651310144,68.1843789968471,39.7639395989523,6.4958028758007,210.182678952298,0.23132710650473,78.2947886387836,21.3324739652922,96.7142140379619,89.6494695467552
13511,BRB,999.0,0,999,999,2018,1.17832593173495,17.6575386254654,1.2009958778234,62.2288207899278,5.36213660241832,12.053274829095,3.15355617730492,70.1286141582904,3.10375156897324,1.17832593173495,1003.10902947703,117.872247186067,1656.13824214214,252.749184218703,11.9774672544792,168.947227612689,2220.91490495993,569.560711911983,19.7313509595527,38.1085496171195,273.21974325185,268.063100574445,1582.13544324101,2.86528840819525,8.25815007712361,8.76026326476786,59.3075040175068,55.6003993774933,0.654341197979003,0.905476568001436,4.53058240921135,587.946215963706,18.9961098659175,7.41554303335335,70.5467857648875,45.0889426524135,65.4857575776875,13.2137138301145,84.7228779743479,235.289722753011,8.80453086879344,6.87837966438806,43.2821227258916,139.178580240958,121.894458285932
13523,BRB,999.0,1,999,999,2018,1.15362376082307,17.0534173721508,1.18216120902605,66.4691551198722,5.02494199101245,11.9042056143682,3.02036236908959,77.362466508127,3.00909224275895,1.15362376082307,1048.48143665177,117.431257671332,1697.95262968644,248.514716386119,11.7354517665245,164.492201408108,2157.25257044605,595.910559825108,20.1351028568314,39.0003414439748,267.610717795712,252.165593978112,1515.2378116736,2.87323597292645,8.25040579875165,9.05118636870256,57.7248412899813,57.8753882136492,0.67667914283639,0.923590702613759,4.76959566067641,567.46697929364,21.9641200442744,8.05644639576211,71.3559920633961,46.4655303425619,65.9472280878183,11.5738170475432,94.4386053981097,240.260270285571,8.65993187330479,6.91055666166748,43.0259999519298,146.775667640368,136.362272544595
14075,BRN,999.0,0,999,999,2018,1.02119077803428,13.2399679796514,1.25237781503778,49.6482147774316,5.2471309001025,17.4642797303656,0.413359208853808,39.4136259861486,3.49351079870327,1.02119077803428,541.065766983918,120.634593290257,1478.85271372756,142.214338970766,9.707533607143867,135.858692774608,2762.15943817211,397.191912436237,20.4507879623512,15.4803575492979,341.976102761782,953.927494369163,630.962123153365,2.5601165810023,10.01211732488,12.65825776332,80.4482715795877,58.1558553918337,0.653005187564487,1.9216377449817,10.3263660065821,198.009977318566,9.695752583502887,1.02146451540401,36.2640960805889,72.6131973121466,95.0477971360446,55.7710361986498,0.0518363240305857,540.862003379548,4.13024074557838,31.9521073403507,12.7381219703959,154.639204863797,74.1983475978663
14087,BRN,999.0,1,999,999,2018,1.00595111313469,13.0084261415816,1.25810483389318,52.3308498107413,5.05335407289122,17.6171937289194,0.413953116119097,44.510217415329,3.44264661341711,1.00595111313469,573.865336167364,117.985625827298,1528.68442405636,140.253733286594,9.57476293626718,130.851532739417,2721.42664929767,431.028364420673,25.0371995349436,15.8644635612186,336.749439135978,1028.76529824136,617.421415839107,2.57281500629783,10.060762740562,13.0880688643517,79.1585586526947,59.2439492876349,0.684803613886322,1.82323780592293,11.1349182414356,179.487758475556,12.8248068699237,1.35768998011462,36.5998872027817,78.1030236590921,96.3084377745647,55.5465300029227,0.0551401406249169,524.934084326743,4.21981230109244,36.1531853653306,13.2289146276312,170.789333218856,91.612023624614
14639,BTN,999.0,0,999,999,2018,1.4031327581147,16.4815251354131,0.839076251989999,100.079643475621,7.21293053041801,10.6810921817031,0.171973148814714,44.4993370571732,2.21077645098592,1.4031327581147,733.537971997354,98.03949921932312,1592.37532973592,294.575938445317,9.34393648530934,111.001734255341,3161.41058762016,479.738173666566,11.7343729839072,32.3247676033848,109.501344968593,705.073922151669,115.476624898985,2.57921518483319,6.09105202519304,6.44460819166699,56.0232703934356,67.0110371776063,1.03459153288793,0.785388193479276,3.64170187672931,107.942379075251,8.86728780244275,0.940827972022701,13.8797754249353,23.2824025384766,18.450894055398,1.89263576991537,45.4346426264455,712.348913290455,6.47528297116807,73.3049322966271,93.7202825135938,296.341401699043,95.371267889287
14651,BTN,999.0,1,999,999,2018,1.31665848975948,16.085257203991,0.812003501274826,105.559364205592,6.78451856290858,10.3486969522527,0.169148621827525,49.4177611616515,1.66654554215435,1.31665848975948,777.094340776594,94.588252443478,1606.81313864201,290.821377326237,9.151810638554092,103.86024161684,3065.42900793354,490.807591248288,15.9622057736553,32.2181577800572,103.257217836234,711.351683068894,108.113997963452,2.58669114101255,5.94189479108759,6.75599290901759,54.6591850058813,69.4981628294968,1.0451385760396,0.75530473853667,4.08918204548505,101.404459591123,9.923516371026388,0.988410871791141,14.6423772322396,25.6527415289481,20.2077323937855,1.66431206193368,45.204908165746,656.931596141762,6.52100726312377,67.9990102661662,88.5801145907006,297.070994956314,100.433371493933
15203,BWA,999.0,0,999,999,2018,1.66328235107629,20.063246749516,1.24488866907739,83.0381728744655,7.06234530063989,9.28146304939706,3.3349563042692,91.5182167399948,2.6600379734288,1.66328235107629,901.810043042623,87.4902021991997,1583.46642426424,306.814673359257,17.7686056286568,97.6112140162242,1972.57594001676,552.379062833078,14.5651817490314,36.8879620040467,169.726426319891,750.073628682556,37.3015536740859,2.70848493356748,11.610222434429,8.32553596406421,88.6154034576995,56.0229597310762,1.11122979721157,0.335158893597759,22.9468556603919,423.948292176451,19.0717662077356,0.834932117624749,9.27372929728712,23.6806444739816,27.2724978387966,11.5829269022106,71.2169862731683,134.574512508044,39.8205981240595,18.5146525528064,35.651498497979,109.045366654988,51.0683960617113
15215,BWA,999.0,1,999,999,2018,1.68705736273882,19.6933156426985,1.22605104366578,87.551459681932,6.86384404534996,9.22268162306536,3.35091762599975,102.513520844236,2.48805758129593,1.68705736273882,954.33466841629,84.1874472033394,1626.58077813335,305.688437883416,17.5137198135108,96.4348997199823,1884.71774115727,566.434155195966,15.1619207941471,37.8703390609785,163.670788778246,780.089617459664,35.3508191018688,2.72006463711867,11.3740993388487,8.67518541550409,84.830554957202,59.4528796999774,1.1417147986828,0.330883277169849,25.1152133828016,408.643704711211,21.8863881711843,0.929138980182597,10.4394669877798,24.633760170498,29.2346739532331,10.0124456100158,71.3324473491859,136.615734847787,39.4968182756378,19.3595870675428,32.42508424773,114.513437368423,50.5377917842572
15767,CAF,999.0,0,999,999,2018,1.503441542659,17.3108171574435,1.16700574022457,11.267290270656,6.7534004560377,10.4073898829495,2.09203177336127,88.9643920295041,2.40502575115408,1.503441542659,1330.94789660877,90.963209547963,3003.93332969668,313.488672881614,18.6958466108856,71.549685070033,1905.94736865939,505.08458147771,0.11457687431095,23.2547578065299,149.132624721851,1046.35419361212,145.83155133462,2.72809656302397,9.90921103431552,8.86789386888693,71.3024824691674,58.9831131503798,0.483187381078978,0.49221616304402,19.6995447779793,53.1838288141876,7.40120595752686,1.20399842572276,5.60952323316445,37.5512785947611,80.1220420604776,6.14233628644158,48.484654871953,144.406180732293,7.84812961965212,36.6296744436119,14.5488730231335,102.053623589057,97.682752852043
15779,CAF,999.0,1,999,999,2018,1.51698575966053,16.8365422387141,1.14619638923896,11.6256442771931,6.5220625519776,10.2884860930048,2.07512550702442,98.6645143048146,2.20549683780548,1.51698575966053,1393.06921054998,89.8322190845949,3075.28510494289,311.247254634824,18.3441401820726,69.8869109453767,1812.69342353819,517.248144284536,0.137975895065791,23.8169127075435,144.441069713012,1073.22782719264,136.893108201228,2.74121365348503,9.6431860546877,9.293140160980553,67.9941035042092,62.5295165207247,0.48599696302772,0.490655615266863,21.2721614196093,50.6573681383073,8.48618309561597,1.33074464042572,6.22568744614539,39.1427440678257,83.7679584697264,5.21195564246982,47.7496652618252,148.462412396912,7.77592344428703,38.311064230512,13.2700811372259,106.370201721453,99.9738345278997
